rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,val_fitness_raw,n_episodes_val,max_episode_val,n_episodes_train_val,val_half1_excess_sharpe,val_half2_excess_sharpe,stable,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on,drop_reason,nasdaq_val_excess_sharpe,nasdaq_val_sharpe,nasdaq_val_sharpe_bh,nasdaq_holdout_excess_sharpe,nasdaq_holdout_sharpe,nasdaq_holdout_sharpe_bh,cross_asset
asp_pluto_uranus_sextile_orb3 & ~sun_sign_gemini,2,4,-0.5534586448061989,-0.5134586448061988,-0.0031011452384277945,0.373036692685651,0.41303669268565096,0.8054771215837758,0.39244042889812486,0.373036692685651,6,204,10,0.5108999939264649,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.38110201160644025,0.7873945704559286,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_uranus_conj_orb5 & asp_neptune_uranus_conj_orb5,2,4,-0.27977151534027594,-0.23977151534027596,0.27058598422749514,0.3728970404267399,0.41289704042673986,0.8053374693248647,0.39244042889812486,0.3728970404267399,2,246,9,0.5107017568125303,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.16959138314091843,0.5758839419904068,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_moon_trine_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5845324669490612,-0.5445324669490612,-0.03417496738129008,0.3728955362041182,0.4128955362041182,0.805335965102243,0.39244042889812486,0.3728955362041182,30,56,38,0.5106996215620789,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.38947859897408593,0.7957711578235743,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_trine_orb5,2,4,-0.2837780518032129,-0.24377805180321294,0.26657944776455816,0.3728857304436163,0.41288573044361626,0.8053261593417411,0.39244042889812486,0.3728857304436163,3,106,12,0.5106857022438225,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.12812120208863703,0.5344137609381254,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_square_orb1,2,4,-0.543348040001398,-0.503348040001398,0.007009459566373122,0.37274891241091346,0.41274891241091344,0.8051893413090383,0.39244042889812486,0.37274891241091346,8,140,12,0.5104914886080985,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.35075490085360855,0.757047459703097,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_venus_opp_orb5 & asp_neptune_uranus_conj_orb5,2,4,-0.3030294850093442,-0.2630294850093442,0.24732801455842693,0.3726620314992374,0.41266203149923736,0.8051024603973622,0.39244042889812486,0.3726620314992374,2,145,8,0.5103681610082513,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.07538655040973474,0.48167910925922314,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_neptune_square_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.6632379795758573,-0.6232379795758572,-0.11288048000808615,0.37260035503992106,0.41260035503992104,0.8050407839380459,0.39244042889812486,0.37260035503992106,12,136,16,0.5102806112333105,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3400813604818553,0.7463739193313437,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_pluto_sun_sextile_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5409918727073921,-0.5009918727073921,0.009365626860379055,0.37256132376374085,0.41256132376374083,0.8050017526618657,0.39244042889812486,0.37256132376374085,11,165,13,0.5102252063376769,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3465176617244929,0.7528102205739813,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_square_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5585359138005069,-0.5185359138005069,-0.008178414232735834,0.3720270107729313,0.4120270107729313,0.8044674396710562,0.39244042889812486,0.3720270107729313,9,178,12,0.5094667511487931,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.35626199859414337,0.7625545574436318,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_saturn_sextile_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5545694020427088,-0.5145694020427087,-0.004211902474937669,0.3720058130327628,0.4120058130327628,0.8044462419308877,0.39244042889812486,0.3720058130327628,10,164,13,0.5094366611202856,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3831585342441502,0.7894510930936386,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_venus_conj_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.49666328792158543,-0.45666328792158545,0.053694211646185666,0.37185909893386326,0.41185909893386324,0.8042995278319881,0.39244042889812486,0.37185909893386326,12,138,15,0.5092284017575452,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.400891769696809,0.8071843285462974,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_sun_trine_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5423286392186571,-0.5023286392186571,0.008028860349113948,0.3717013814066962,0.41170138140669615,0.804141810304821,0.39244042889812486,0.3717013814066962,10,152,14,0.5090045234531475,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3353043016191329,0.7415968604686213,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_saturn_sextile_orb5 & asp_neptune_uranus_conj_orb5,2,4,-0.34828730911598643,-0.30828730911598645,0.20207019045178465,0.37156554303608036,0.41156554303608034,0.8040059719342052,0.39244042889812486,0.37156554303608036,3,164,15,0.5088117026438268,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.1105546405264673,0.5168471993759557,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_pluto_uranus_sextile_orb3 & ~mercury_sign_taurus,2,4,-0.4970610682804784,-0.45706106828047843,0.05329643128729269,0.3715041264138187,0.41150412641381867,0.8039445553119435,0.39244042889812486,0.3715041264138187,6,201,10,0.5087245226258013,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.29800871132882883,0.7043012701783172,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_neptune_sextile_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5559335855351163,-0.5159335855351163,-0.0055760859673451135,0.37144862848019977,0.41144862848019975,0.8038890573783246,0.39244042889812486,0.37144862848019977,13,205,20,0.508645744145962,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.35159940904932724,0.7578919678988156,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_pluto_conj_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5483314323597388,-0.5083314323597388,0.002026067208032317,0.37128419740615004,0.41128419740615,0.8037246263042749,0.39244042889812486,0.37128419740615004,12,140,17,0.5084123369623572,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.34220614728224846,0.7484987061317369,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_neptune_opp_orb5 & asp_neptune_uranus_conj_orb5,2,4,-0.2744902477498626,-0.2344902477498626,0.2758672518179085,0.3708114491589466,0.4108114491589466,0.8032518780570714,0.39244042889812486,0.3708114491589466,2,139,8,0.507741280714006,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.08424673473007277,0.49053929357956116,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_uranus_sextile_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5679925000672628,-0.5279925000672627,-0.01763500049949163,0.37025676695796517,0.41025676695796515,0.80269719585609,0.39244042889812486,0.37025676695796517,28,85,35,0.5069539248107453,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3580518178649777,0.7643443767144661,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_saturn_conj_orb5 & asp_neptune_uranus_conj_orb5,2,4,-0.27052239239511067,-0.2305223923951107,0.2798351071726604,0.36942904383648245,0.40942904383648243,0.8018694727346073,0.39244042889812486,0.36942904383648245,2,203,9,0.5057790027228781,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.12215451791414017,0.5284470767636286,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_pluto_sun_sextile_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5409918727073921,-0.5009918727073921,0.009365626860379055,0.36941915555527216,0.40941915555527214,0.801859584453397,0.39244042889812486,0.36941915555527216,11,168,13,0.5057649667329331,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.34949327810234393,0.7557858369518323,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_pluto_sun_square_orb3,2,4,-0.26183695338852125,-0.22183695338852127,0.2885205461792498,0.3694152819374876,0.4094152819374876,0.8018557108356125,0.39244042889812486,0.3694152819374876,3,123,12,0.5057594682994306,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.14636526728666294,0.5526578261361513,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_uranus_sextile_orb3 & asp_neptune_uranus_conj_orb5,2,4,-0.3175606443547606,-0.27756064435476063,0.23279685521301047,0.3693276121127065,0.40932761211270646,0.8017680410108313,0.39244042889812486,0.3693276121127065,3,160,16,0.5056350248160097,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.14364055740123188,0.5499331162507203,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_pluto_uranus_sextile_orb3 & ~asp_pluto_venus_sextile_orb5,2,4,-0.529353110420786,-0.48935311042078605,0.021004389146985037,0.36930941115196414,0.4093094111519641,0.801749840050089,0.39244042889812486,0.36930941115196414,11,212,14,0.5056091893610586,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3394561994757716,0.74574875832526,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_pluto_uranus_sextile_orb3 & ~asp_sun_uranus_square_orb1,2,4,-0.5301200647974971,-0.4901200647974971,0.020237434770274013,0.36930563085920554,0.4093056308592055,0.8017460597573304,0.39244042889812486,0.36930563085920554,10,126,13,0.5056038234040428,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3485827412270976,0.754875300076586,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_pluto_trine_orb1 & asp_neptune_uranus_conj_orb5,2,4,-0.27938456551362817,-0.2393845655136282,0.2709729340541429,0.36916311136581137,0.40916311136581135,0.8016035402639362,0.39244042889812486,0.36916311136581137,5,87,18,0.5054015234794316,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.11279806460179281,0.5190906234512812,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_uranus_conj_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5409918727073921,-0.5009918727073921,0.009365626860379055,0.36895046716298996,0.40895046716298994,0.8013908960611148,0.39244042889812486,0.36895046716298996,10,246,12,0.5050996852391203,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3865383241086409,0.7928308829581293,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_venus_opp_orb3 & asp_neptune_uranus_conj_orb5,2,4,-0.2790592063487,-0.23905920634870004,0.27129829321907106,0.36882489717972355,0.40882489717972353,0.8012653260778484,0.39244042889812486,0.36882489717972355,2,146,9,0.5049214449628334,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.0872679247114625,0.4935604835609509,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_sextile_orb3,2,4,-0.29964812591181095,-0.25964812591181097,0.25070937365596013,0.36878940836730734,0.4087894083673073,0.8012298372654322,0.39244042889812486,0.36878940836730734,3,131,13,0.5048710704171602,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.1229610626587389,0.5292536215082273,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_sun_square_orb3 & asp_neptune_uranus_conj_orb5,2,4,-0.22919024538008262,-0.1891902453800826,0.3211672541876885,0.36877096964353073,0.4087709696435307,0.8012113985416556,0.39244042889812486,0.36877096964353073,3,119,11,0.504844897602962,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.08043043385939153,0.4867229927088799,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_moon_opp_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.4964342567131226,-0.4564342567131226,0.0539232428546485,0.36874521828568096,0.40874521828568094,0.8011856471838058,0.39244042889812486,0.36874521828568096,23,96,31,0.5048083448908509,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.37409373087045733,0.7803862897199457,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_pluto_uranus_sextile_orb3 & ~mercury_sign_leo,2,4,-0.5552225317828545,-0.5152225317828545,-0.004865032215083373,0.36871426788350603,0.408714267883506,0.8011546967816309,0.39244042889812486,0.36871426788350603,6,175,9,0.5047644124178432,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3509339097752943,0.7572264686247827,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_neptune_conj_orb5 & asp_neptune_uranus_conj_orb5,2,4,-0.30313963835472774,-0.26313963835472776,0.24721786121304334,0.36865208776039216,0.40865208776039214,0.801092516658517,0.39244042889812486,0.36865208776039216,2,245,9,0.5046761510327968,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.10846955617892856,0.514762115028417,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_neptune_conj_orb3 & asp_neptune_uranus_conj_orb5,2,4,-0.26677886118005334,-0.22677886118005336,0.28357863838771774,0.368265223650997,0.408265223650997,0.8007056525491218,0.39244042889812486,0.368265223650997,2,247,8,0.5041270191382066,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.11737979719813513,0.5236723560476235,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_jupiter_pluto_square_orb3 & ~venus_sign_gemini,2,4,-0.47611244092874044,-0.43611244092874046,0.07424505863903064,0.36816814946059984,0.4081681494605998,0.8006085783587247,0.39244042889812486,0.36816814946059984,3,42,8,-0.07169593859919454,0.782288677854752,False,-0.7057087501099494,-0.6657087501099493,0.0895793371891931,0.7552880872991424,,,validation,,0.08815473989527595,0.49444729874476434,0.4062925588494884,-0.677304933097692,0.14052293329986246,0.8178278663975544,True
~asp_mars_saturn_square_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5418490939108516,-0.5018490939108515,0.008508405656919597,0.36812380542512735,0.40812380542512733,0.8005642343232522,0.39244042889812486,0.36812380542512735,7,197,10,0.5039262844090973,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3668491826412679,0.7731417414907563,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_pluto_sun_conj_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5409918727073921,-0.5009918727073921,0.009365626860379055,0.36790393091348095,0.4079039309134809,0.8003443598116058,0.39244042889812486,0.36790393091348095,7,244,9,0.5036141862049037,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3425367469145451,0.7488293057640335,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_venus_trine_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5422438256027887,-0.5022438256027887,0.008113673964982455,0.36785797718725655,0.4078579771872565,0.8002984060853814,0.39244042889812486,0.36785797718725655,10,139,14,0.5035489578293719,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3646138258500567,0.7709063846995451,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_uranus_venus_conj_orb3,2,4,-0.26482749765677605,-0.22482749765677607,0.28553000191099503,0.3676966701655683,0.40769667016556826,0.8001370990636931,0.39244042889812486,0.3676966701655683,3,200,8,0.5033199930547194,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.03065130306186392,0.4369438619113523,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_uranus_venus_conj_orb5,2,4,-0.27792947111399524,-0.23792947111399526,0.27242802845377584,0.3676966701655683,0.40769667016556826,0.8001370990636931,0.39244042889812486,0.3676966701655683,3,200,8,0.5033199930547194,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.03065130306186392,0.4369438619113523,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_mercury_sextile_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5811961486443523,-0.5411961486443523,-0.030838649076581185,0.3676004025083782,0.4076004025083782,0.8000408314065031,0.39244042889812486,0.3676004025083782,16,161,19,0.5031833475752645,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.35770367755696714,0.7639962364064555,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_moon_conj_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.568103150652383,-0.528103150652383,-0.017745651084611853,0.36719754992362663,0.4071975499236266,0.7996379788217515,0.39244042889812486,0.36719754992362663,13,112,17,0.5026115267269533,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.35741541601757537,0.7637079748670638,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_pluto_uranus_sextile_orb3 & ~asp_uranus_venus_opp_orb5,2,4,-0.5656472023693444,-0.5256472023693444,-0.01528970280157325,0.36680577079374277,0.40680577079374275,0.7992461996918676,0.39244042889812486,0.36680577079374277,6,189,9,0.5020554259765309,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3515851578857319,0.7578777167352203,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_sun_uranus_square_orb3,2,4,-0.26581155676036294,-0.22581155676036296,0.28454594280740814,0.3663994108499832,0.40639941084998316,0.798839839748108,0.39244042889812486,0.3663994108499832,3,123,12,0.5014786310633406,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.12408359558337584,0.5303761544328642,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_pluto_venus_trine_orb3,2,4,-0.2899196335238327,-0.24991963352383273,0.26043786604393837,0.36631079705557945,0.40631079705557943,0.7987512259537043,0.39244042889812486,0.36631079705557945,3,118,12,0.501352851281192,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.10741608502664352,0.5137086438761319,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_uranus_opp_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.6288955411037583,-0.5888955411037583,-0.07853804153598724,0.3660150281090263,0.4060150281090263,0.7984554570071511,0.39244042889812486,0.3660150281090263,28,80,36,0.5009330330605428,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.36040030925938865,0.766692868108877,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_moon_conj_orb3 & asp_neptune_uranus_conj_orb5,2,4,-0.26505027409200504,-0.22505027409200506,0.28530722547576604,0.3659516383330026,0.4059516383330026,0.7983920672311274,0.39244042889812486,0.3659516383330026,6,82,20,0.5008430569567983,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.09073144522402521,0.4970240040735136,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_moon_square_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5912206785198697,-0.5512206785198697,-0.04086317895209857,0.3658423343423749,0.4058423343423749,0.7982827632404997,0.39244042889812486,0.3658423343423749,42,71,56,0.5006879098696255,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3687906523173215,0.7750832111668099,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_mercury_conj_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5409918727073921,-0.5009918727073921,0.009365626860379055,0.36572513715807475,0.40572513715807473,0.7981655660561996,0.39244042889812486,0.36572513715807475,7,295,9,0.500521559290471,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.36472686077635413,0.7710194196258425,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_pluto_uranus_sextile_orb3 & ~venus_sign_pisces,2,4,-0.5417836851876324,-0.5017836851876324,0.008573814380138716,0.3656739965698088,0.4056739965698088,0.7981144254679337,0.39244042889812486,0.3656739965698088,7,265,9,0.5004489700068286,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4344711905225989,0.8407637493720873,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_saturn_sun_square_orb1,2,4,-0.23578071200240527,-0.19578071200240527,0.31457678756536583,0.36565772958814813,0.4056577295881481,0.798098158486273,0.39244042889812486,0.36565772958814813,3,122,12,0.5004258805546615,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.11554874962811484,0.5218413084776032,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_uranus_conj_orb5 & asp_neptune_uranus_conj_orb5,2,4,-0.30809011369018147,-0.2680901136901815,0.2422673858775896,0.36555995316779044,0.4055599531677904,0.7980003820659153,0.39244042889812486,0.36555995316779044,6,96,37,0.5002870961875592,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.10545448708969968,0.5117470459391881,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_moon_sun_opp_orb3 & asp_neptune_uranus_conj_orb5,2,4,-0.25490101621443517,-0.2149010162144352,0.2954564833533359,0.3653711801314523,0.4053711801314523,0.7978116090295772,0.39244042889812486,0.3653711801314523,4,100,20,0.5000191511091796,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.11908842052753804,0.5253809793770264,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~mercury_sign_scorpio,2,4,-0.2979145181227675,-0.2579145181227675,0.2524429814450036,0.3653517736389519,0.40535177363895186,0.7977922025370767,0.39244042889812486,0.3653517736389519,2,214,9,0.4999916054962068,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.21033552976212894,0.6166280886116173,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_venus_trine_orb5 & asp_neptune_uranus_conj_orb5,2,4,-0.2990775218504103,-0.25907752185041033,0.25127997771736077,0.365207449901897,0.405207449901897,0.7976478788000219,0.39244042889812486,0.365207449901897,3,113,12,0.49978675226453184,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.13326017995012623,0.5395527387996146,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_uranus_opp_orb5 & asp_neptune_uranus_conj_orb5,2,4,-0.25683501538333764,-0.21683501538333766,0.29352248418443344,0.36517185935123464,0.4051718593512346,0.7976122882493595,0.39244042889812486,0.36517185935123464,2,140,8,0.499736235050777,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.08302465209066312,0.4893172109401515,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_mercury_saturn_sextile_orb3 & asp_pluto_uranus_sextile_orb3,2,3,-0.31516031292683444,-0.28516031292683447,0.22519718664093663,0.3650257326999792,0.39502573269997915,0.787466161598104,0.39244042889812486,0.3650257326999792,6,15,8,0.4853355219514901,-0.2044341522827901,False,-0.7852880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,-0.11238182552322962,0.2939107333262588,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,False
~asp_mercury_moon_square_orb5 & asp_neptune_uranus_conj_orb5,2,4,-0.3666424980300846,-0.3266424980300846,0.1837150015376865,0.3646963081690857,0.4046963081690857,0.7971367370672106,0.39244042889812486,0.3646963081690857,12,71,72,0.49906123953029247,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.1422146144217999,0.5485071732712883,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_moon_trine_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.6167198070167994,-0.5767198070167994,-0.06636230744902825,0.36465313530056387,0.40465313530056385,0.7970935641986887,0.39244042889812486,0.36465313530056387,50,56,63,0.4989999602778923,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.42351716663603406,0.8298097254855225,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
