rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,val_fitness_raw,n_episodes_val,max_episode_val,n_episodes_train_val,val_half1_excess_sharpe,val_half2_excess_sharpe,stable,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on,drop_reason
~asp_mercury_pluto_square_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5824213432394706,-0.5424213432394706,-0.03978865267745016,0.38981350278555615,0.42981350278555613,0.822253931683681,0.39244042889812486,0.38981350278555615,10,166,14,0.5347167143849951,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~venus_sign_cancer,2,4,-0.577270209700957,-0.537270209700957,-0.03463751913893657,0.3897160025539077,0.4297160025539077,0.8221564314520325,0.39244042889812486,0.3897160025539077,6,170,9,0.5345782897039704,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_uranus_sextile_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.52940891647448,-0.4894089164744799,0.013223774087540469,0.3896086267484956,0.4296086267484956,0.8220490556466205,0.39244042889812486,0.3896086267484956,7,259,10,0.5344258444593155,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_moon_trine_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5611220288057388,-0.5211220288057388,-0.01848933824371831,0.3873146092383597,0.4273146092383597,0.8197550381364845,0.39244042889812486,0.3873146092383597,13,140,17,0.5311689846709553,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~asp_uranus_venus_sextile_orb3,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.3871178606006269,0.4271178606006269,0.8195582894987518,0.39244042889812486,0.3871178606006269,11,214,13,0.5308896603386912,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_venus_conj_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.525683782873236,-0.485683782873236,0.01694890768878442,0.38700041711346944,0.4270004171134694,0.8194408460115943,0.39244042889812486,0.38700041711346944,12,139,15,0.5307229259024238,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_sun_square_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5712106944335784,-0.5312106944335784,-0.028578003871557973,0.3860743118304151,0.42607431183041505,0.8185147407285399,0.39244042889812486,0.3860743118304151,17,201,22,0.5294081415919951,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_neptune_sun_square_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5308591458494735,-0.49085914584947343,0.011773544712546984,0.3856468415009707,0.4256468415009707,0.8180872703990956,0.39244042889812486,0.3856468415009707,9,177,12,0.5288012693772173,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~jupiter_ingress_5d,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.384136385752635,0.42413638575263496,0.8165768146507598,0.39244042889812486,0.384136385752635,7,261,9,0.5266569218274475,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_venus_sextile_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5983697425279225,-0.5583697425279225,-0.05573705196590208,0.3837593674257841,0.4237593674257841,0.8161997963239089,0.39244042889812486,0.3837593674257841,7,255,10,0.5261216854365505,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_sun_conj_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.38293038225929443,0.4229303822592944,0.8153708111574193,0.39244042889812486,0.38293038225929443,7,268,9,0.5249448184510506,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~asp_sun_uranus_trine_orb3,2,4,-0.5868045271218142,-0.5468045271218142,-0.04417183655979376,0.3787828383764451,0.4187828383764451,0.81122326727457,0.39244042889812486,0.3787828383764451,9,136,13,0.5190569092459656,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~asp_pluto_venus_conj_orb3,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.37844163127784336,0.41844163127784334,0.8108820601759682,0.39244042889812486,0.37844163127784336,8,263,10,0.5185725375949903,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_neptune_venus_sextile_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.3782777337301939,0.4182777337301939,0.8107181626283188,0.39244042889812486,0.3782777337301939,9,216,11,0.5183398720614931,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_neptune_sun_trine_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5729998385699956,-0.5329998385699956,-0.03036714800797509,0.37755606619688487,0.41755606619688485,0.8099964950950097,0.39244042889812486,0.37755606619688487,9,140,13,0.517315412302292,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~jupiter_ingress_3d,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.3773597089545846,0.4173597089545846,0.8098001378527094,0.39244042889812486,0.3773597089545846,7,263,9,0.517036670096557,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_sun_sextile_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5171246915340751,-0.47712469153407516,0.025507999027945285,0.37729905366316874,0.4172990536631687,0.8097394825612936,0.39244042889812486,0.37729905366316874,10,169,13,0.5169505659706606,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_pluto_square_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5528327200876505,-0.5128327200876505,-0.010200029525630077,0.37664718356910765,0.4166471835691076,0.8090876124672325,0.39244042889812486,0.37664718356910765,12,180,15,0.5160251972176886,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_pluto_sextile_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5200269033243125,-0.4800269033243124,0.02260578723770802,0.3754559236779279,0.4154559236779279,0.8078963525760527,0.39244042889812486,0.3754559236779279,13,142,16,0.5143341472997707,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_jupiter_saturn_square_orb5 & ~mercury_sign_cancer,2,4,-0.16488345804221397,-0.12488345804221396,0.37774923251980647,0.37515819104464565,0.41515819104464563,0.8075986199427705,0.39244042889812486,0.37515819104464565,8,73,13,0.5855652355612073,0.2166002013429923,True,-0.6406692429455785,-0.6006692429455784,0.154618844353564,0.7552880872991424,0.0061987602479504095,5000.0,validation,
~asp_mercury_moon_trine_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.6295315372970471,-0.5895315372970471,-0.08689884673502671,0.3746449206863498,0.4146449206863498,0.8070853495844746,0.39244042889812486,0.3746449206863498,32,57,41,0.5131829012052636,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_uranus_sextile_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5604553028749829,-0.5204553028749829,-0.017822612312962456,0.37340651670758485,0.4134065167075848,0.8058469456057097,0.39244042889812486,0.37340651670758485,12,121,16,0.5114249623512597,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_neptune_trine_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5099891304515292,-0.4699891304515291,0.032643560110491326,0.3733280128222122,0.41332801282221215,0.805768441720337,0.39244042889812486,0.3733280128222122,12,129,17,0.5113135252451162,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_neptune_sun_conj_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.37310895975463676,0.41310895975463674,0.8055493886527616,0.39244042889812486,0.37310895975463676,8,247,10,0.5110025775144205,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~sun_sign_gemini,2,4,-0.5456648521848481,-0.505664852184848,-0.0030321616228276556,0.373036692685651,0.41303669268565096,0.8054771215837758,0.39244042889812486,0.373036692685651,6,204,10,0.5108999939264649,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_pluto_sun_sextile_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.37256132376374085,0.41256132376374083,0.8050017526618657,0.39244042889812486,0.37256132376374085,11,165,13,0.5102252063376769,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_pluto_square_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5506291795173888,-0.5106291795173887,-0.007996488955368322,0.3720270107729313,0.4120270107729313,0.8044674396710562,0.39244042889812486,0.3720270107729313,9,178,12,0.5094667511487931,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_saturn_sextile_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5467509011109127,-0.5067509011109127,-0.004118210548892263,0.3720058130327628,0.4120058130327628,0.8044462419308877,0.39244042889812486,0.3720058130327628,10,164,13,0.5094366611202856,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_venus_conj_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.490132896274965,-0.450132896274965,0.05249979428705541,0.37185909893386326,0.41185909893386324,0.8042995278319881,0.39244042889812486,0.37185909893386326,12,138,15,0.5092284017575452,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_pluto_sun_sextile_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.36941915555527216,0.40941915555527214,0.801859584453397,0.39244042889812486,0.36941915555527216,11,168,13,0.5057649667329331,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_conj_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.36895046716298996,0.40895046716298994,0.8013908960611148,0.39244042889812486,0.36895046716298996,10,246,12,0.5050996852391203,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_venus_trine_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5346995017544985,-0.49469950175449856,0.00793318880752184,0.36785797718725655,0.4078579771872565,0.8002984060853814,0.39244042889812486,0.36785797718725655,10,139,14,0.5035489578293719,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~asp_uranus_venus_opp_orb5,2,4,-0.5575822803385532,-0.5175822803385531,-0.014949589776532723,0.36680577079374277,0.40680577079374275,0.7992461996918676,0.39244042889812486,0.36680577079374277,6,189,9,0.5020554259765309,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~venus_sign_virgo,2,4,-0.5913905228012206,-0.5513905228012206,-0.04875783223920016,0.3646138542980739,0.4046138542980739,0.7970542831961988,0.39244042889812486,0.3646138542980739,6,211,9,0.4989442051334183,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_venus_trine_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.546517945891644,-0.506517945891644,-0.0038852553296235986,0.36337483544929605,0.40337483544929603,0.7958152643474209,0.39244042889812486,0.36337483544929605,10,137,14,0.4971855622622505,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~venus_sign_leo,2,4,-0.4696710235853057,-0.42967102358530573,0.07296166697671468,0.36278846846991164,0.4027884684699116,0.7952288973680365,0.39244042889812486,0.36278846846991164,6,192,9,0.4963532898838079,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_moon_sun_conj_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5450307712985406,-0.5050307712985406,-0.002398080736520094,0.3619087594825118,0.40190875948251176,0.7943491883806366,0.39244042889812486,0.3619087594825118,10,222,13,0.4951046650079223,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_pluto_trine_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.47178788634766483,-0.43178788634766485,0.0708448042143556,0.3608410969207816,0.40084109692078157,0.7932815258189064,0.39244042889812486,0.3608410969207816,6,201,9,0.49358928009677006,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~asp_uranus_venus_sextile_orb1,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.3592101436267954,0.39921014362679536,0.7916505725249202,0.39244042889812486,0.3592101436267954,8,263,10,0.49127441908365554,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_mars_square_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.3591362101423067,0.39913621014230666,0.7915766390404315,0.39244042889812486,0.3591362101423067,7,246,9,0.49116948391365867,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~mercury_sign_libra,2,4,-0.5147936042287761,-0.4747936042287761,0.027839086333244327,0.3581313302500413,0.39813133025004127,0.7905717591481661,0.39244042889812486,0.3581313302500413,8,183,10,0.4897432464546121,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_sun_sextile_orb1 & asp_pluto_uranus_sextile_orb3,2,4,-0.5426035167711553,-0.5026035167711552,2.9173790865180202e-05,0.3578838425460731,0.39788384254607306,0.7903242714441979,0.39244042889812486,0.3578838425460731,10,172,13,0.48939198641830384,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_moon_sextile_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5437728136360614,-0.5037728136360614,-0.0011401230740410327,0.35742605320923326,0.39742605320923324,0.7898664821073581,0.39244042889812486,0.35742605320923326,30,98,34,0.48874224680876677,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_neptune_sextile_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5418091759734738,-0.5018091759734737,0.0008235145885467004,0.35720359215635056,0.39720359215635054,0.7896440210544754,0.39244042889812486,0.35720359215635056,7,263,10,0.4884265092360276,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_neptune_conj_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.3558707441656087,0.3958707441656087,0.7883111730637336,0.39244042889812486,0.3558707441656087,10,247,12,0.4865348203288169,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~sun_sign_capricorn,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.35586508833001806,0.39586508833001804,0.7883055172281429,0.39244042889812486,0.35586508833001806,8,234,10,0.48652679314634595,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_sun_sextile_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.560686313787337,-0.520686313787337,-0.018053623225316544,0.35556912707037847,0.39556912707037845,0.7880095559685033,0.39244042889812486,0.35556912707037847,8,208,11,0.48610674351329086,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_venus_square_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.4415227463143467,-0.4015227463143467,0.1011099442476737,0.351276069888093,0.391276069888093,0.7837164987862179,0.39244042889812486,0.351276069888093,10,180,13,0.4800138574345749,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_mercury_sextile_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5978062071232524,-0.5578062071232524,-0.055173516561231956,0.350499038379232,0.390499038379232,0.7829394672773569,0.39244042889812486,0.350499038379232,15,159,18,0.4789110880526555,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_square_orb3,2,4,-0.521737783554644,-0.4817377835546439,0.020894907007376496,0.3489309371180538,0.38893093711805377,0.7813713660161786,0.39244042889812486,0.3489309371180538,10,173,14,0.476685650480307,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_trine_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5557599496270672,-0.5157599496270672,-0.01312725906504673,0.348870849350854,0.388870849350854,0.7813112782489788,0.39244042889812486,0.348870849350854,10,134,15,0.4766003750187957,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_uranus_trine_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.4744757061342683,-0.43447570613426834,0.0681569844277521,0.34830277452021785,0.38830277452021783,0.7807432034183427,0.39244042889812486,0.34830277452021785,10,132,15,0.47579417595793205,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~asp_sun_venus_conj_orb1,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.3457168245154033,0.3857168245154033,0.7781572534135281,0.39244042889812486,0.3457168245154033,9,202,11,0.4721243075896193,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~moon_phase_waning_gibbous,2,4,-0.6314599360911723,-0.5914599360911723,-0.08882724552915193,0.341135326709458,0.381135326709458,0.7735757556075828,0.39244042889812486,0.341135326709458,43,20,54,0.46562266035901945,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_pluto_sextile_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5245346564383525,-0.4845346564383525,0.018098034123667922,0.34009379090945824,0.3800937909094582,0.7725342198075831,0.39244042889812486,0.34009379090945824,13,141,16,0.4641446454013425,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~mercury_sign_gemini,2,4,-0.697878832432745,-0.6578788324327449,-0.1552461418707245,0.34005979004407505,0.38005979004407503,0.7725002189421999,0.39244042889812486,0.34005979004407505,6,197,11,0.46409639594289653,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_mars_square_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.3398005477331302,0.37980054773313016,0.772240976631255,0.39244042889812486,0.3398005477331302,7,247,9,0.46372851459459996,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_mercury_conj_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.3395806485461025,0.37958064854610246,0.7720210774442273,0.39244042889812486,0.3395806485461025,7,259,9,0.4634164643336933,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_mercury_neptune_sextile_orb5 & ~moon_phase_waning_gibbous,2,4,-0.6340039758003951,-0.5940039758003951,-0.09137128523837468,0.3388894836231673,0.37888948362316727,0.7713299125212921,0.39244042889812486,0.3388894836231673,38,13,107,0.6246565026362432,0.019090296620361324,True,-0.5788102982832513,-0.5388102982832512,0.21647778901589115,0.7552880872991424,0.0001999600079984003,5000.0,validation,
asp_jupiter_saturn_square_orb3 & ~mercury_sign_cancer,2,4,-0.2734376106262423,-0.2334376106262423,0.2691950799357781,0.33685776994555905,0.37685776994555903,0.7692981988436839,0.39244042889812486,0.33685776994555905,7,63,12,0.5877609812449351,-0.06356040698941387,False,-0.5900782332168384,-0.5500782332168384,0.20520985408230402,0.7552880872991424,,,validation,
asp_jupiter_saturn_square_orb5 & ~sun_sign_cancer,2,4,-0.2128557553265605,-0.1728557553265605,0.3297769352354599,0.3363850947367082,0.37638509473670817,0.768825523634833,0.39244042889812486,0.3363850947367082,7,87,12,0.668957323973417,0.14064367744364575,True,-0.6032154035744945,-0.5632154035744945,0.19207268372464795,0.7552880872991424,0.011597680463907219,5000.0,validation,
~asp_mercury_moon_trine_orb5 & asp_mercury_neptune_sextile_orb5,2,4,-0.557106534822083,-0.517106534822083,-0.014473844260062615,0.33596710303732014,0.3759671030373201,0.768407531935445,0.39244042889812486,0.33596710303732014,43,15,122,0.575335484622826,0.06050613012435574,True,-0.531737918215118,-0.491737918215118,0.26355016908402445,0.7552880872991424,0.0001999600079984003,5000.0,validation,
~asp_neptune_sun_sextile_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5609007698147811,-0.5209007698147811,-0.018268079252760645,0.33580153316715555,0.37580153316715553,0.7682419620652804,0.39244042889812486,0.33580153316715555,10,166,13,0.4580537694498579,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_mercury_neptune_sextile_orb5 & ~venus_sign_taurus,2,4,-0.43527788467450995,-0.39527788467450997,0.10735480588751044,0.3353113282979947,0.3753113282979947,0.7677517571961195,0.39244042889812486,0.3353113282979947,32,14,95,0.6291733206476162,0.02160796891478539,True,-0.39474722732457035,-0.35474722732457037,0.40054085997457206,0.7552880872991424,0.0003999200159968006,5000.0,validation,
~asp_neptune_venus_sextile_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.3302838272940558,0.3702838272940558,0.7627242561921806,0.39244042889812486,0.3302838272940558,11,214,13,0.4502242882534573,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mars_sun_sextile_orb3 & asp_pluto_uranus_sextile_orb3,2,4,-0.5303584823883543,-0.4903584823883542,0.01227420817366621,0.32985680569740905,0.36985680569740903,0.7622972345955339,0.39244042889812486,0.32985680569740905,8,212,11,0.44961837214093126,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_moon_trine_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.6300470881567901,-0.5900470881567901,-0.08741439759476961,0.3289395497039288,0.3689395497039288,0.7613799786020536,0.39244042889812486,0.3289395497039288,51,36,63,0.4483168529857551,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_neptune_venus_sextile_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.5334753980256333,-0.4934753980256332,0.009157292536387187,0.32728765239655433,0.3672876523965543,0.7597280812946792,0.39244042889812486,0.32728765239655433,11,210,13,0.44597295889954736,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_trine_orb3,2,4,-0.5684641481644945,-0.5284641481644945,-0.025831457602474094,0.3269163668735554,0.3669163668735554,0.7593567957716802,0.39244042889812486,0.3269163668735554,10,163,14,0.44544614288577344,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_mercury_neptune_trine_orb5 & asp_pluto_uranus_sextile_orb3,2,4,-0.45367574898929414,-0.41367574898929416,0.08895694157272628,0.3239177890425121,0.3639177890425121,0.756358217940637,0.39244042889812486,0.3239177890425121,12,128,17,0.4411915338930754,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~venus_sign_scorpio,2,4,-0.5083348820255962,-0.46833488202559614,0.03429780853642427,0.32382488593654524,0.3638248859365452,0.7562653148346701,0.39244042889812486,0.32382488593654524,8,247,10,0.4410597177822726,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
asp_pluto_uranus_sextile_orb3 & ~moon_sign_aries,2,4,-0.6413786092377862,-0.6013786092377862,-0.09874591867576574,0.31899216814738207,0.35899216814738205,0.7514325970455069,0.39244042889812486,0.31899216814738207,39,38,51,0.4342029402174157,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
~asp_jupiter_sun_square_orb3 & asp_mercury_neptune_sextile_orb5,2,4,-0.4592000325644733,-0.4192000325644733,0.08343265799754711,0.31870138530572445,0.35870138530572443,0.7511418142038493,0.39244042889812486,0.31870138530572445,36,15,100,0.6856593222873022,-0.041515385374571806,False,-0.5018968143102772,-0.46189681431027724,0.2933912729888652,0.7552880872991424,,,validation,
asp_mercury_neptune_sextile_orb5 & ~mars_ingress_5d,2,4,-0.44764406178837773,-0.40764406178837775,0.09498862877364267,0.31783565979510053,0.3578356597951005,0.7502760886932254,0.39244042889812486,0.31783565979510053,33,15,98,0.5387722698536737,0.04792778579893936,True,-0.8141960012600121,-0.7741960012600121,-0.01890791396086964,0.7552880872991424,0.0005998800239952009,5000.0,validation,
asp_pluto_uranus_sextile_orb3 & ~sun_sign_virgo,2,4,-0.5530050010231036,-0.5130050010231035,-0.010372310461083068,0.31595396318971747,0.35595396318971745,0.7483943920878423,0.39244042889812486,0.31595396318971747,7,182,9,0.4298924133715436,-0.2044341522827901,False,-0.7952880872991425,-0.7552880872991424,0.0,0.7552880872991424,,,validation,
