rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on
~jupiter_ingress_1d & mars_sign_aries,2,4,-0.48849179736093296,-0.448491797360933,0.054140893201087455,0.13367705587120213,0.17367705587120214,0.566117484769327,0.39244042889812486,-0.19633321088601305,-0.15633321088601304,0.5989548764131294,0.7552880872991424,,,validation
~asp_jupiter_venus_trine & ~jupiter_sign_capricorn,2,5,-0.14894999146877608,-0.09894999146877609,0.40368269909324433,0.13362711729267507,0.18362711729267506,0.5760675461907999,0.39244042889812486,-0.04778636395733944,0.0022136360426605606,0.757501723341803,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine,1,2,0.006384439789522318,0.026384439789522318,0.5290171303515427,0.13355130179354943,0.15355130179354942,0.5459917306916743,0.39244042889812486,-0.06517062976223718,-0.04517062976223718,0.7101174575369052,0.7552880872991424,,,validation
~asp_mars_venus_sextile & ~jupiter_sign_capricorn,2,5,-0.12093182829500755,-0.07093182829500755,0.4317008622670129,0.13337097290781996,0.18337097290781995,0.5758114018059448,0.39244042889812486,-0.09550537529926169,-0.045505375299261686,0.7097827119998807,0.7552880872991424,,,validation
~asp_saturn_sun_trine & ~jupiter_sign_cancer,2,5,-0.08623056818445242,-0.036230568184452416,0.466402122377568,0.13329257454532395,0.18329257454532394,0.5757330034434488,0.39244042889812486,-0.1910268448652767,-0.14102684486527672,0.6142612424338657,0.7552880872991424,,,validation
~jupiter_sign_cancer & mars_sign_aries,2,4,-0.4789052274382392,-0.43890522743823923,0.0637274631237812,0.1325800207224099,0.1725800207224099,0.5650204496205348,0.39244042889812486,-0.29709095642723105,-0.25709095642723107,0.49819713087191136,0.7552880872991424,,,validation
mars_sign_aries & ~saturn_sign_gemini,2,4,-0.5416147806655032,-0.5016147806655031,0.0010179098965172355,0.1325800207224099,0.1725800207224099,0.5650204496205348,0.39244042889812486,-0.20896588667043545,-0.16896588667043544,0.586322200628707,0.7552880872991424,,,validation
~mars_sign_cancer & ~mars_sign_sagittarius,2,5,-0.22247940954257023,-0.17247940954257024,0.3301532810194502,0.1323456900697777,0.1823456900697777,0.5747861189679025,0.39244042889812486,0.029418574248116156,0.07941857424811616,0.8347066615472586,0.7552880872991424,,,validation
asp_jupiter_saturn_square & ~mercury_sign_libra,2,4,-0.4081832383104805,-0.3681832383104805,0.13444945225153992,0.13227957249216346,0.17227957249216347,0.5647200013902883,0.39244042889812486,-0.5707990744873316,-0.5307990744873315,0.22448901281181088,0.7552880872991424,,,validation
~asp_jupiter_venus_trine & ~jupiter_sign_cancer,2,5,-0.12138815530341092,-0.07138815530341092,0.4312445352586095,0.1322347433601132,0.1822347433601132,0.574675172258238,0.39244042889812486,-0.1863729012729443,-0.13637290127294432,0.6189151860261981,0.7552880872991424,,,validation
~asp_mars_venus_sextile & jupiter_sign_sagittarius,2,4,-0.1874711728684824,-0.14747117286848238,0.35516151769353804,0.1315771871993243,0.1715771871993243,0.5640176160974492,0.39244042889812486,-0.5704584467526793,-0.5304584467526793,0.22482964054646318,0.7552880872991424,,,validation
mars_sign_aries & ~mercury_sign_gemini,2,4,-0.5337059572073359,-0.49370595720733595,0.00892673335468446,0.13148478510737213,0.17148478510737214,0.563925214005497,0.39244042889812486,-0.2235833327870926,-0.1835833327870926,0.5717047545120498,0.7552880872991424,,,validation
mars_sign_aries & ~venus_sign_cancer,2,4,-0.5074381867725211,-0.467438186772521,0.0351945037894994,0.13131223339637152,0.17131223339637153,0.5637526622944964,0.39244042889812486,-0.1742960730191648,-0.1342960730191648,0.6209920142799776,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~jupiter_ingress_1d,2,5,-0.04490159768695352,0.0050984023130464795,0.5077310928750669,0.13037418714620952,0.1803741871462095,0.5728146160443344,0.39244042889812486,-0.10684991240146831,-0.056849912401468305,0.6984381748976741,0.7552880872991424,,,validation
~mars_sign_scorpio & ~saturn_sign_gemini,2,5,-0.08323201480437777,-0.03323201480437776,0.46940067575764266,0.13018743693781165,0.18018743693781164,0.5726278658359365,0.39244042889812486,-0.14730183676318437,-0.09730183676318438,0.657986250535958,0.7552880872991424,,,validation
~asp_jupiter_mars_conj & asp_jupiter_saturn_square,2,4,-0.46318862728440613,-0.42318862728440615,0.07944406327761427,0.1301816121038489,0.1701816121038489,0.5626220410019738,0.39244042889812486,-0.7068707957163313,-0.6668707957163312,0.08841729158281116,0.7552880872991424,,,validation
~sun_sign_virgo & venus_retro,2,4,-0.743949716124339,-0.703949716124339,-0.2013170255623186,0.12995365058083805,0.16995365058083806,0.5623940794789629,0.39244042889812486,-1.0719057567377372,-1.0319057567377372,-0.2766176694385947,0.7552880872991424,,,validation
~asp_jupiter_sun_square & mars_sign_aries,2,4,-0.5334444220870982,-0.4934444220870982,0.009188268474922226,0.12963156002995133,0.16963156002995133,0.5620719889280762,0.39244042889812486,-0.19350985292595932,-0.1535098529259593,0.6017782343731831,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~saturn_ingress_1d,2,5,-0.022887041275597333,0.02711295872440267,0.5297456492864231,0.12950573385121433,0.17950573385121432,0.5719461627493392,0.39244042889812486,-0.13586274607048904,-0.08586274607048905,0.6694253412286534,0.7552880872991424,,,validation
jupiter_sign_sagittarius & ~mercury_retro,2,4,-0.30620709215235925,-0.26620709215235927,0.23642559840966118,0.12904113333528774,0.16904113333528775,0.5614815622334126,0.39244042889812486,-0.6038558738240025,-0.5638558738240025,0.19143221347513997,0.7552880872991424,,,validation
~asp_jupiter_venus_trine & ~saturn_sign_gemini,2,5,-0.10164733007018668,-0.05164733007018668,0.45098536049183374,0.12844785867342945,0.17844785867342944,0.5708882875715543,0.39244042889812486,-0.0613762538675245,-0.0113762538675245,0.7439118334316179,0.7552880872991424,,,validation
~mars_sign_scorpio & ~saturn_sign_virgo,2,5,-0.15002811384360792,-0.10002811384360794,0.4026045767184125,0.12827880164219774,0.17827880164219773,0.5707192305403226,0.39244042889812486,-0.10826372205504993,-0.05826372205504993,0.6970243652440925,0.7552880872991424,,,validation
~asp_saturn_venus_sextile & ~mercury_sign_aquarius,2,5,-0.2786525654911449,-0.22865256549114493,0.2739801250708755,0.12819556480478178,0.17819556480478177,0.5706359937029066,0.39244042889812486,0.0790108359864276,0.1290108359864276,0.88429892328557,0.7552880872991424,,,validation
~mercury_sign_libra & ~mercury_station,2,5,-0.23117574217302406,-0.18117574217302407,0.32145694838899636,0.12779579116829565,0.17779579116829564,0.5702362200664205,0.39244042889812486,-0.01770140215935763,0.032298597840642373,0.7875866851397848,0.7552880872991424,,,validation
~jupiter_sign_cancer & mercury_sign_taurus,2,4,-0.4933451886799227,-0.45334518867992274,0.049287501882097705,0.12772573067267864,0.16772573067267865,0.5601661595708035,0.39244042889812486,-1.0079527185755464,-0.9679527185755464,-0.21266463127640403,0.7552880872991424,,,validation
~asp_mars_venus_conj & mars_sign_aries,2,4,-0.43259402088274834,-0.39259402088274836,0.11003866967927205,0.12741859064907998,0.16741859064908,0.5598590195472049,0.39244042889812486,-0.19956631718498294,-0.15956631718498293,0.5957217701141595,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & mars_sign_aries,2,4,-0.47678417998827505,-0.43678417998827507,0.06584851057374537,0.12727811234507067,0.16727811234507067,0.5597185412431955,0.39244042889812486,-0.20896588667043545,-0.16896588667043544,0.586322200628707,0.7552880872991424,,,validation
~asp_jupiter_venus_square & ~mars_sign_sagittarius,2,5,-0.26552197604375255,-0.21552197604375256,0.28711071451826786,0.1270744227443792,0.17707442274437918,0.569514851642504,0.39244042889812486,0.014365075186286977,0.06436507518628698,0.8196531624854294,0.7552880872991424,,,validation
~mercury_station & ~saturn_sign_virgo,2,5,-0.28927361624508663,-0.23927361624508664,0.2633590743169338,0.12685340619732366,0.17685340619732365,0.5692938350954485,0.39244042889812486,0.09435985757383884,0.14435985757383885,0.8996479448729813,0.7552880872991424,,,validation
~jupiter_sign_gemini & mars_sign_virgo,2,4,-0.5902726316672717,-0.5502726316672717,-0.04763994110525124,0.1264989342442668,0.16649893424426682,0.5589393631423917,0.39244042889812486,-0.332107249714798,-0.292107249714798,0.4631808375843444,0.7552880872991424,,,validation
~jupiter_sign_gemini & ~saturn_sign_gemini,2,5,-0.08882933365948766,-0.03882933365948765,0.46380335690253277,0.1264602490532427,0.1764602490532427,0.5689006779513676,0.39244042889812486,-0.13421046184024704,-0.08421046184024705,0.6710776254588954,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~asp_jupiter_sun_sextile,2,5,-0.1179762760900276,-0.0679762760900276,0.4346564144719928,0.12603402034881228,0.17603402034881227,0.5684744492469371,0.39244042889812486,-0.1010745059217278,-0.0510745059217278,0.7042135813774146,0.7552880872991424,,,validation
jupiter_sign_sagittarius & ~mars_sign_taurus,2,4,-0.23869892836479692,-0.1986989283647969,0.3039337621972235,0.12590354060896766,0.16590354060896767,0.5583439695070925,0.39244042889812486,-0.6809908351873767,-0.6409908351873767,0.1142972521117658,0.7552880872991424,,,validation
~asp_saturn_sun_trine & ~saturn_sign_gemini,2,5,-0.08940608247057387,-0.03940608247057387,0.46322660809144656,0.12512758258684076,0.17512758258684075,0.5675680114849656,0.39244042889812486,-0.04832114072759415,0.0016788592724058526,0.7569669465715483,0.7552880872991424,,,validation
~asp_jupiter_venus_square & mars_sign_virgo,2,4,-0.5833992883249403,-0.5433992883249402,-0.04076659776291982,0.12512349389311148,0.16512349389311148,0.5575639227912363,0.39244042889812486,-0.41383049339112604,-0.37383049339112606,0.38145759390801637,0.7552880872991424,,,validation
~jupiter_sign_cancer & ~venus_sign_scorpio,2,5,-0.024094672792106822,0.02590532720789318,0.5285380177699136,0.12503113396645937,0.17503113396645936,0.5674715628645842,0.39244042889812486,-0.2987840208922395,-0.2487840208922395,0.5065040664069029,0.7552880872991424,,,validation
~mercury_sign_aquarius & ~sun_sign_libra,2,5,-0.12348230001210943,-0.07348230001210942,0.429150390549911,0.1243088137057091,0.1743088137057091,0.566749242603834,0.39244042889812486,-0.009745009193944124,0.04025499080605588,0.7955430781051983,0.7552880872991424,,,validation
~mercury_sign_libra & ~sun_sign_virgo,2,5,-0.031201227764152975,0.018798772235847028,0.5214314627978675,0.1241903964960026,0.1741903964960026,0.5666308253941275,0.39244042889812486,-0.20449617258655012,-0.15449617258655013,0.6007919147125923,0.7552880872991424,,,validation
~mars_sign_sagittarius & ~mercury_sign_gemini,2,5,-0.17551396457759139,-0.1255139645775914,0.377118725984429,0.12404367916630786,0.17404367916630786,0.5664841080644327,0.39244042889812486,-0.08629936898947084,-0.03629936898947084,0.7189887183096716,0.7552880872991424,,,validation
~asp_saturn_sun_trine & ~mars_sign_sagittarius,2,5,-0.22617340930032875,-0.17617340930032876,0.32645928126169166,0.12396161150074834,0.17396161150074835,0.5664020403988732,0.39244042889812486,-0.04012756651247003,0.009872433487529975,0.7651605207866724,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~asp_jupiter_venus_conj,2,5,-0.02316597469945221,0.026834025300547792,0.5294667158625682,0.12395339880437893,0.17395339880437893,0.5663938277025038,0.39244042889812486,-0.13855153541690396,-0.08855153541690397,0.6667365518822385,0.7552880872991424,,,validation
~asp_jupiter_venus_trine & ~mars_sign_sagittarius,2,5,-0.23510362057339756,-0.18510362057339758,0.31752906998862285,0.12373538812752348,0.17373538812752348,0.5661758170256483,0.39244042889812486,-0.04427779623648505,0.005722203763514955,0.7610102910626574,0.7552880872991424,,,validation
~saturn_sign_gemini & ~venus_sign_sagittarius,2,5,-0.10293501663600037,-0.052935016636000365,0.44969767392602006,0.12282955218801937,0.17282955218801938,0.5652699810861442,0.39244042889812486,-0.14005922892292416,-0.09005922892292417,0.6652288583762183,0.7552880872991424,,,validation
~asp_jupiter_venus_trine & ~mercury_sign_aquarius,2,5,-0.2585152365303504,-0.20851523653035042,0.29411745403167,0.12256849182666328,0.17256849182666328,0.5650089207247881,0.39244042889812486,0.07108420874732783,0.12108420874732784,0.8763722960464703,0.7552880872991424,,,validation
~mars_sign_leo & ~mars_sign_sagittarius,2,5,-0.20906386921821968,-0.1590638692182197,0.34356882134380073,0.12207181753896355,0.17207181753896356,0.5645122464370884,0.39244042889812486,-0.06658288759681137,-0.01658288759681137,0.7387051997023311,0.7552880872991424,,,validation
~mercury_sign_aquarius & ~mercury_station,2,5,-0.39619859636957794,-0.34619859636957795,0.15643409419244247,0.1218936921503062,0.1718936921503062,0.5643341210484311,0.39244042889812486,0.043985796467980995,0.093985796467981,0.8492738837671234,0.7552880872991424,,,validation
~asp_jupiter_venus_square & ~jupiter_sign_capricorn,2,5,-0.18502134164669948,-0.1350213416466995,0.36761134891532093,0.12153383519329551,0.17153383519329551,0.5639742640914204,0.39244042889812486,-0.015398768123703735,0.03460123187629627,0.7898893191754387,0.7552880872991424,,,validation
~mars_sign_leo & ~mercury_sign_libra,2,5,-0.11555338528648702,-0.06555338528648702,0.4370793052755334,0.12145501147747638,0.17145501147747638,0.5638954403756012,0.39244042889812486,-0.17730873487929238,-0.1273087348792924,0.62797935241985,0.7552880872991424,,,validation
~mars_sign_sagittarius & ~sun_sign_libra,2,5,-0.06556874955926496,-0.01556874955926496,0.48706394100275546,0.12132701218219931,0.1713270121821993,0.5637674410803242,0.39244042889812486,-0.1452515608995642,-0.09525156089956421,0.6600365263995782,0.7552880872991424,,,validation
~mars_sign_sagittarius & ~sun_sign_virgo,2,5,-0.1752645212436762,-0.1252645212436762,0.3773681693183442,0.12089414727979407,0.17089414727979407,0.5633345761779189,0.39244042889812486,-0.040860915178074844,0.009139084821925159,0.7644271721210676,0.7552880872991424,,,validation
~mars_sign_taurus & ~saturn_sign_gemini,2,5,-0.07409630409091962,-0.024096304090919618,0.4785363864711008,0.12037626761376839,0.1703762676137684,0.5628166965118933,0.39244042889812486,-0.10776291653096944,-0.05776291653096943,0.697525170768173,0.7552880872991424,,,validation
~jupiter_sign_cancer & ~mars_sign_taurus,2,5,-0.12887880286994757,-0.07887880286994758,0.42375388769207284,0.12031674222845888,0.17031674222845888,0.5627571711265837,0.39244042889812486,-0.24687448540854068,-0.1968744854085407,0.5584136018906017,0.7552880872991424,,,validation
~saturn_sign_virgo & ~venus_sign_scorpio,2,5,-0.11318461371694828,-0.06318461371694828,0.43944807684507214,0.12017785092581733,0.17017785092581733,0.5626182798239422,0.39244042889812486,-0.10953624039603678,-0.05953624039603678,0.6957518469031057,0.7552880872991424,,,validation
mars_sign_aries & ~sun_sign_cancer,2,4,-0.5497480897948132,-0.5097480897948131,-0.007115399232792664,0.11976303292160892,0.15976303292160893,0.5522034618197338,0.39244042889812486,-0.30658960000576824,-0.26658960000576826,0.4886984872933742,0.7552880872991424,,,validation
~mercury_sign_aquarius & ~venus_sign_scorpio,2,5,-0.2151264604684731,-0.16512646046847312,0.3375062300935473,0.11973449952744263,0.16973449952744263,0.5621749284255675,0.39244042889812486,-0.015320607172873937,0.034679392827126065,0.7899674801262685,0.7552880872991424,,,validation
asp_jupiter_saturn_square & ~mercury_station,2,4,-0.5536765099560743,-0.5136765099560743,-0.011043819394053876,0.11808203204004428,0.15808203204004428,0.5505224609381691,0.39244042889812486,-0.5339400599854968,-0.4939400599854968,0.26134802731364565,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~mercury_station,2,5,-0.19196497559836473,-0.14196497559836474,0.3606677149636557,0.11799095993731422,0.16799095993731422,0.5604313888354391,0.39244042889812486,-0.0022759319536977546,0.04772406804630225,0.8030121553454447,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~venus_sign_sagittarius,2,5,-0.09369372818422296,-0.04369372818422296,0.45893896237779747,0.1174527800043743,0.1674527800043743,0.5598932089024992,0.39244042889812486,-0.18265999443410402,-0.13265999443410403,0.6226280928650384,0.7552880872991424,,,validation
~asp_jupiter_venus_conj & ~mercury_sign_aquarius,2,5,-0.2237845154017284,-0.1737845154017284,0.328848175160292,0.1174190021463669,0.1674190021463669,0.5598594310444918,0.39244042889812486,0.054283709441974734,0.10428370944197474,0.8595717967411172,0.7552880872991424,,,validation
~asp_jupiter_venus_trine & mars_sign_virgo,2,4,-0.6375324924733768,-0.5975324924733768,-0.09489980191135636,0.11737857568982221,0.15737857568982222,0.5498190045879471,0.39244042889812486,-0.38138498011019023,-0.34138498011019025,0.4139031071889522,0.7552880872991424,,,validation
~asp_mars_venus_conj & ~mercury_retro,2,5,-0.29265355765156925,-0.24265355765156926,0.25997913291045116,0.11697406696195477,0.16697406696195477,0.5594144958600796,0.39244042889812486,-0.055685492496510405,-0.0056854924965104026,0.749602594802632,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~mercury_retro,2,5,-0.23682963701225307,-0.18682963701225308,0.31580305354976734,0.11583665510290973,0.16583665510290974,0.5582770840010346,0.39244042889812486,-0.06977385602491366,-0.01977385602491366,0.7355142312742288,0.7552880872991424,,,validation
~asp_jupiter_sun_sextile & ~mercury_sign_aquarius,2,5,-0.31463770080780795,-0.26463770080780796,0.23799498975421246,0.11573668863360485,0.16573668863360486,0.5581771175317297,0.39244042889812486,0.005322046180529713,0.055322046180529716,0.8106101334796721,0.7552880872991424,,,validation
~mercury_sign_aquarius & ~sun_sign_cancer,2,5,-0.24497025097620034,-0.19497025097620035,0.30766243958582007,0.11570770432731513,0.16570770432731513,0.55814813322544,0.39244042889812486,-0.08304805575844838,-0.03304805575844838,0.722240031540694,0.7552880872991424,,,validation
~saturn_sign_virgo & ~sun_sign_capricorn,2,5,-0.18596117552979247,-0.13596117552979248,0.36667151503222795,0.11501413347657806,0.16501413347657806,0.5574545623747029,0.39244042889812486,-0.10200894310231697,-0.05200894310231696,0.7032791441968255,0.7552880872991424,,,validation
~asp_jupiter_venus_square & ~mercury_sign_aquarius,2,5,-0.3284128908988346,-0.2784128908988346,0.22421979966318584,0.11480732179978113,0.16480732179978114,0.557247750697906,0.39244042889812486,0.14301877060652463,0.19301877060652461,0.948306857905667,0.7552880872991424,,,validation
~mars_sign_cancer & ~mercury_sign_aquarius,2,5,-0.26346077966085424,-0.21346077966085425,0.2891719109011662,0.11463359849832698,0.16463359849832698,0.5570740273964518,0.39244042889812486,0.16650765492653136,0.21650765492653135,0.9717957422256738,0.7552880872991424,,,validation
~asp_saturn_sun_trine & ~mercury_sign_aquarius,2,5,-0.26916700070199034,-0.21916700070199036,0.28346568986003007,0.11456228032720726,0.16456228032720727,0.5570027092253321,0.39244042889812486,0.09172425560107593,0.14172425560107593,0.8970123429002184,0.7552880872991424,,,validation
~jupiter_sign_gemini & ~mars_sign_sagittarius,2,5,-0.2221009857209852,-0.1721009857209852,0.3305317048410352,0.11450903559723934,0.16450903559723934,0.5569494644953642,0.39244042889812486,-0.1358782936907515,-0.0858782936907515,0.6694097936083909,0.7552880872991424,,,validation
asp_jupiter_saturn_square & ~asp_saturn_venus_sextile,2,4,-0.4081832383104805,-0.3681832383104805,0.13444945225153992,0.11395253881205666,0.15395253881205667,0.5463929677101815,0.39244042889812486,-0.5794573724502693,-0.5394573724502693,0.21583071484887315,0.7552880872991424,,,validation
~mars_sign_sagittarius & ~mercury_station,2,5,-0.3012721683396192,-0.2512721683396192,0.25136052222240124,0.11386876483463314,0.16386876483463314,0.556309193732758,0.39244042889812486,0.04421991586040146,0.09421991586040146,0.8495080031595439,0.7552880872991424,,,validation
asp_jupiter_saturn_square & ~sun_sign_virgo,2,4,-0.4081832383104805,-0.3681832383104805,0.13444945225153992,0.11325864557337714,0.15325864557337715,0.545699074471502,0.39244042889812486,-0.507103696655792,-0.467103696655792,0.28818439064335044,0.7552880872991424,,,validation
~jupiter_sign_gemini & ~mercury_sign_aquarius,2,5,-0.27028759800541496,-0.22028759800541498,0.28234509255660545,0.11280319140827487,0.16280319140827487,0.5552436203063997,0.39244042889812486,0.0162391949656268,0.0662391949656268,0.8215272822647692,0.7552880872991424,,,validation
~asp_jupiter_sun_opp & ~jupiter_sign_cancer,2,5,0.025379253044354996,0.075379253044355,0.5780119436063754,0.11258800964833747,0.16258800964833747,0.5550284385464623,0.39244042889812486,-0.21459899200822313,-0.16459899200822314,0.5906890952909193,0.7552880872991424,,,validation
~mercury_retro & venus_retro,2,4,-0.6641315333815462,-0.6241315333815461,-0.12149884281952573,0.1123986987083336,0.1523986987083336,0.5448391276064585,0.39244042889812486,-0.8623007643824437,-0.8223007643824437,-0.06701267708330129,0.7552880872991424,,,validation
~mars_sign_sagittarius & ~venus_sign_sagittarius,2,5,-0.2351345682444722,-0.18513456824447222,0.3174981223175482,0.11163285016541989,0.1616328501654199,0.5540732790635448,0.39244042889812486,-0.12605196705560756,-0.07605196705560757,0.6792361202435349,0.7552880872991424,,,validation
~asp_jupiter_sun_sextile & ~mars_sign_sagittarius,2,5,-0.27259685291083696,-0.22259685291083697,0.28003583765118345,0.11064931191472148,0.16064931191472148,0.5530897408128463,0.39244042889812486,-0.037041064272288884,0.012958935727711118,0.7682470230268535,0.7552880872991424,,,validation
~asp_saturn_sun_trine & mars_sign_aries,2,4,-0.41956695464862864,-0.37956695464862866,0.12306573591339175,0.11053744964144205,0.15053744964144206,0.5429778785395669,0.39244042889812486,-0.13861233012432758,-0.09861233012432757,0.6566757571748149,0.7552880872991424,,,validation
mars_sign_virgo & ~saturn_sign_virgo,2,4,-0.8092243115038016,-0.7692243115038015,-0.2665916209417812,0.11022358777409344,0.15022358777409345,0.5426640166722183,0.39244042889812486,-0.3116804399376888,-0.2716804399376888,0.4836076473614536,0.7552880872991424,,,validation
~mars_sign_leo & ~saturn_sign_gemini,2,5,-0.05840065122483391,-0.00840065122483391,0.4942320393371865,0.10987676880378881,0.15987676880378882,0.5523171977019137,0.39244042889812486,-0.08587158790689715,-0.03587158790689715,0.7194164993922453,0.7552880872991424,,,validation
asp_jupiter_saturn_square & ~venus_sign_scorpio,2,4,-0.492682766507963,-0.452682766507963,0.049949924054057425,0.10976382331224319,0.1497638233122432,0.542204252210368,0.39244042889812486,-0.5707990744873316,-0.5307990744873315,0.22448901281181088,0.7552880872991424,,,validation
mars_sign_virgo,1,1,-0.5670044867380319,-0.5570044867380319,-0.05437179617601148,0.10931491418921453,0.11931491418921453,0.5117553430873394,0.39244042889812486,-0.27143508975893915,-0.26143508975893914,0.4938529975402033,0.7552880872991424,,,validation
mercury_sign_taurus,1,1,-0.38441384538916246,-0.37441384538916245,0.12821884517285798,0.10915633052761005,0.11915633052761004,0.5115967594257349,0.39244042889812486,-0.9446036638330106,-0.9346036638330106,-0.17931557653386823,0.7552880872991424,,,validation
~asp_jupiter_sun_sextile & ~jupiter_sign_cancer,2,5,-0.15466057677562628,-0.10466057677562629,0.39797211378639413,0.10878399781446922,0.15878399781446922,0.5512244267125941,0.39244042889812486,-0.17797267611559525,-0.12797267611559526,0.6273154111835472,0.7552880872991424,,,validation
~asp_jupiter_sun_sextile & ~saturn_sign_gemini,2,5,-0.14213148337991044,-0.09213148337991045,0.41050120718211,0.10851669291679354,0.15851669291679354,0.5509571218149184,0.39244042889812486,-0.052911828506090955,-0.002911828506090952,0.7523762587930515,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~sun_sign_capricorn,2,5,-0.1081477734428647,-0.0581477734428647,0.4444849171191557,0.10846609739327627,0.15846609739327627,0.5509065262914011,0.39244042889812486,-0.18363339158445308,-0.1336333915844531,0.6216546957146893,0.7552880872991424,,,validation
~asp_jupiter_venus_square & ~jupiter_sign_cancer,2,5,-0.14973392518181272,-0.09973392518181273,0.4028987653802077,0.10845159495529387,0.15845159495529387,0.5508920238534187,0.39244042889812486,-0.142371365399184,-0.092371365399184,0.6629167218999584,0.7552880872991424,,,validation
~mars_sign_scorpio & ~sun_sign_virgo,2,5,-0.04523781591382177,0.004762184086178234,0.5073948746481987,0.1081693947783172,0.1581693947783172,0.5506098236764421,0.39244042889812486,-0.1473400001791067,-0.09734000017910671,0.6579480871200357,0.7552880872991424,,,validation
~jupiter_sign_cancer & ~sun_sign_virgo,2,5,-0.06463149882998077,-0.014631498829980771,0.48800119173203965,0.10816188984516016,0.15816188984516016,0.550602318743285,0.39244042889812486,-0.1780443639233758,-0.12804436392337581,0.6272437233757666,0.7552880872991424,,,validation
~asp_mars_venus_sextile & ~mercury_sign_aquarius,2,5,-0.2454346291685336,-0.1954346291685336,0.3071980613934868,0.10814028529060059,0.1581402852906006,0.5505807141887255,0.39244042889812486,0.014703048552484985,0.06470304855248499,0.8199911358516274,0.7552880872991424,,,validation
~asp_jupiter_mars_conj & ~mercury_sign_aquarius,2,5,-0.23002860320200907,-0.18002860320200909,0.32260408736001134,0.1080655173861672,0.1580655173861672,0.5505059462842921,0.39244042889812486,-4.028249214423074e-05,0.04995971750785577,0.8052478048069982,0.7552880872991424,,,validation
~mercury_sign_libra & ~sun_sign_libra,2,5,0.00436768690461635,0.05436768690461635,0.5570003774666368,0.10769339747760441,0.1576933974776044,0.5501338263757293,0.39244042889812486,-0.14867551638248727,-0.09867551638248728,0.6566125709166551,0.7552880872991424,,,validation
~asp_jupiter_mars_conj & ~jupiter_sign_cancer,2,5,-0.07319898982488028,-0.02319898982488028,0.47943370073714014,0.10762164995273114,0.15762164995273115,0.550062078850856,0.39244042889812486,-0.27522566238205987,-0.22522566238205988,0.5300624249170826,0.7552880872991424,,,validation
venus_retro,1,1,-0.6816272006983823,-0.6716272006983823,-0.1689945101363619,0.1072635041665629,0.11726350416656289,0.5097039330646878,0.39244042889812486,-0.978398601191282,-0.968398601191282,-0.21311051389213956,0.7552880872991424,,,validation
~asp_jupiter_sun_opp & ~saturn_sign_gemini,2,5,0.013469564524834651,0.06346956452483465,0.5661022550868551,0.10679310568582788,0.15679310568582788,0.5492335345839527,0.39244042889812486,-0.07892677799697163,-0.02892677799697163,0.7263613093021708,0.7552880872991424,,,validation
asp_jupiter_saturn_square & ~asp_jupiter_sun_sextile,2,4,-0.44455140367404117,-0.4045514036740412,0.09808128688797924,0.10622143644759727,0.14622143644759727,0.5386618653457221,0.39244042889812486,-0.6166958715935453,-0.5766958715935453,0.17859221570559708,0.7552880872991424,,,validation
~asp_jupiter_mars_conj & ~saturn_sign_gemini,2,5,-0.049961474630480354,3.852536951964858e-05,0.5026712159315401,0.1060983650893612,0.1560983650893612,0.5485387939874861,0.39244042889812486,-0.13321447868997655,-0.08321447868997656,0.6720736086091659,0.7552880872991424,,,validation
~asp_jupiter_sun_square & jupiter_sign_sagittarius,2,4,-0.2032053840886083,-0.1632053840886083,0.3394273064734121,0.10603115607717659,0.1460311560771766,0.5384715849753015,0.39244042889812486,-0.6635009720302054,-0.6235009720302054,0.1317871152689371,0.7552880872991424,,,validation
~mercury_sign_cancer & venus_retro,2,4,-0.7828954151456856,-0.7428954151456856,-0.24026272458366515,0.10583344875056763,0.14583344875056764,0.5382738776486925,0.39244042889812486,-1.024727516491053,-0.984727516491053,-0.22943942919191046,0.7552880872991424,,,validation
~asp_jupiter_venus_trine & venus_retro,2,4,-0.7559588701627843,-0.7159588701627843,-0.2133261796007638,0.10544524635172656,0.14544524635172656,0.5378856752498514,0.39244042889812486,-1.008398601191282,-0.968398601191282,-0.21311051389213956,0.7552880872991424,,,validation
jupiter_sign_sagittarius,1,1,-0.11705097273855296,-0.10705097273855296,0.39558171782346746,0.10543493150010559,0.11543493150010559,0.5078753603982304,0.39244042889812486,-0.5820589687392201,-0.5720589687392201,0.1832291185599223,0.7552880872991424,,,validation
