rule,side,length,complexity,val_avg_R,val_total_R,val_n_trades,val_fitness,val_fitness_raw,val_pf,val_win_rate,val_sharpe,val_max_dd,n_episodes_val,max_episode_val,val_half1_avg_R,val_half2_avg_R,stable,train_avg_R,train_n_trades,holdout_avg_R,holdout_total_R,holdout_n_trades,holdout_pf,holdout_win_rate,holdout_sharpe,holdout_max_dd,null_pvalue,null_n,drop_reason,selected_on
asp_mercury_moon_opp_orb1,short,1,1,0.19823285048634784,10.90280677674913,55,0.17823285048634785,0.17823285048634785,1.4480912537983937,0.4909090909090909,,,10,1,0.04732212992328275,0.4623266114717118,True,0.11406232681208527,75,,,,,,,,,,,validation
asp_jupiter_mercury_conj_orb3,short,1,1,0.20201026309299216,8.080410523719687,40,0.17534359642632552,0.18201026309299217,1.4792113569116145,0.525,,,8,14,0.22957494371267445,0.17444558247330985,True,-0.054861686601309564,82,,,,,,,,,,,validation
asp_mars_neptune_sextile_orb5,short,1,1,0.21476404647677924,6.442921394303378,30,0.17476404647677926,0.19476404647677925,1.562558816008861,0.5666666666666667,,,5,14,-0.11652359945713323,0.877339338344604,False,-0.11146350961359969,65,,,,,,,,,,,validation
asp_neptune_pluto_sextile_orb5,short,1,1,0.21449505839344063,6.434851751803219,30,0.17449505839344065,0.19449505839344064,1.5265209365435064,0.5333333333333333,,,5,131,0.5645315622015936,-0.1355414454147123,False,-0.31084168588216926,12,,,,,,,,,,,validation
asp_mercury_saturn_square_orb3,short,1,1,0.19028858383838032,12.368757949494722,65,0.17028858383838033,0.17028858383838033,1.5309975255802908,0.5538461538461539,,,12,6,0.02526723700554771,0.3317354525522369,True,-0.07485688202117055,134,,,,,,,,,,,validation
asp_mars_uranus_square_orb1,short,1,1,0.19533282169579697,7.813312867831879,40,0.16866615502913032,0.17533282169579698,1.436725055209745,0.5,,,7,5,-0.08950214311965697,0.3662338005850693,False,-0.18519533148081188,65,,,,,,,,,,,validation
sun_sign_aquarius,short,1,1,0.20824934092232258,6.247480227669677,30,0.1682493409223226,0.1882493409223226,1.6567765269569659,0.5333333333333333,,,5,21,0.35649800704609463,-0.08824799132522157,False,0.062415519297416025,60,,,,,,,,,,,validation
asp_pluto_sun_square_orb1,short,1,1,0.18816209726905675,9.408104863452838,50,0.16816209726905676,0.16816209726905676,1.4564176910749609,0.52,,,9,2,0.048130278401606864,0.3281939161365067,True,-0.30123941269436094,93,,,,,,,,,,,validation
venus_sign_capricorn,short,1,1,0.20589169504125893,6.176750851237768,30,0.16589169504125895,0.18589169504125894,1.5235221812928952,0.5666666666666667,,,6,19,0.5205321225134473,-0.1087487324309294,False,0.033647752364580875,65,,,,,,,,,,,validation
asp_mercury_pluto_square_orb1,short,1,1,0.1856692590569761,10.211809248133685,55,0.1656692590569761,0.1656692590569761,1.4826233280575185,0.5272727272727272,,,10,3,0.3832874466277698,-0.05147256602797632,False,0.08875425863411089,103,,,,,,,,,,,validation
~asp_mercury_uranus_trine_orb1,long,1,2,0.2116532609971201,8.466130439884804,40,0.16498659433045343,0.17165326099712008,1.4968630771137557,0.525,,,8,247,0.2581903217356507,0.1837310245540017,True,0.20217101559123027,122,,,,,,,,,,,validation
~asp_mercury_uranus_trine_orb5,long,1,2,0.203967890459834,12.23807342759004,60,0.16396789045983398,0.16396789045983398,1.5326268323165333,0.55,,,12,163,-0.08374042230120385,0.4094738281462896,False,0.06882803469156683,144,,,,,,,,,,,validation
~pluto_retro,long,1,2,0.22351195773036553,6.705358731910966,30,0.16351195773036553,0.18351195773036552,1.5722766130170167,0.5333333333333333,,,6,142,0.15851287058088054,0.2885110448798506,True,0.08078313077157086,60,,,,,,,,,,,validation
~asp_neptune_venus_sextile_orb1,long,1,2,0.20888205773183097,8.355282309273239,40,0.1622153910651643,0.16888205773183096,1.4925829408184643,0.525,,,8,283,0.1754529777251368,0.24231113773852503,True,0.09384427700919337,117,,,,,,,,,,,validation
~asp_jupiter_venus_conj_orb3,long,1,2,0.20849943648875327,8.33997745955013,40,0.1618327698220866,0.16849943648875326,1.4717065193461183,0.5,,,8,301,0.17544243192759076,0.2635944440906907,True,0.08208252044332398,55,,,,,,,,,,,validation
~asp_uranus_venus_trine_orb5,long,1,2,0.20087232921173262,13.05670139876262,65,0.1608723292117326,0.1608723292117326,1.52951086275244,0.5692307692307692,,,13,211,0.1877881315285232,0.21613722650881026,True,0.1000381968464116,121,,,,,,,,,,,validation
asp_mercury_pluto_opp_orb5,long,1,1,0.20081409449759152,6.024422834927746,30,0.16081409449759154,0.18081409449759153,1.56449556940184,0.5666666666666667,,,6,11,0.4200693942712265,-0.01844120527604344,False,-0.0593184898037398,64,,,,,,,,,,,validation
asp_moon_uranus_conj_orb1,short,1,1,0.18013744359117836,9.006872179558918,50,0.16013744359117837,0.16013744359117837,1.424869466810052,0.52,,,9,1,0.11858104422409504,0.24169384295826166,True,0.09476138798658847,88,,,,,,,,,,,validation
~asp_sun_venus_conj_orb5,long,1,2,0.2133588799031787,7.467560796611254,35,0.16002554656984536,0.1733588799031787,1.5117901186732743,0.5142857142857142,,,7,189,-0.034310630608023314,0.5435848939181146,False,0.06902602380114911,76,,,,,,,,,,,validation
asp_mars_saturn_square_orb1,short,1,1,0.19329823075414057,6.76543807639492,35,0.15996489742080724,0.17329823075414058,1.4901352857539594,0.5142857142857142,,,6,3,0.2561979377816767,0.1094319547174258,True,-0.06373039072289872,69,,,,,,,,,,,validation
asp_uranus_venus_square_orb3,long,1,1,0.17991306918393735,8.995653459196868,50,0.15991306918393736,0.15991306918393736,1.4165756179414857,0.44,,,10,4,0.1669958268429851,0.18852456407790552,True,-0.07228131894051693,125,,,,,,,,,,,validation
venus_sign_virgo,short,1,1,0.19321827352231324,6.762639573280963,35,0.15988494018897992,0.17321827352231325,1.5341505019764228,0.5714285714285714,,,6,21,-0.23598775459762084,0.7654929776822254,False,0.2596246579645551,67,,,,,,,,,,,validation
asp_mercury_neptune_square_orb3,long,1,1,0.1795981029311482,12.571867205180373,70,0.1595981029311482,0.1595981029311482,1.4928826474961783,0.5285714285714286,,,14,8,0.1778618873543989,0.1813343185078975,True,0.04239066522939201,151,,,,,,,,,,,validation
asp_uranus_venus_conj_orb5,short,1,1,0.1992132674391786,5.976398023175358,30,0.15921326743917863,0.17921326743917862,1.4406438913446753,0.5,,,5,8,0.3135871670148965,-0.02953453171225706,False,-0.17461922926412105,65,,,,,,,,,,,validation
asp_mars_saturn_square_orb5,short,1,1,0.19240627234109858,6.73421953193845,35,0.15907293900776526,0.1724062723410986,1.4990245268262719,0.5714285714285714,,,6,14,0.12636803570515387,0.2804572545223582,True,0.10556735279978097,64,,,,,,,,,,,validation
asp_moon_saturn_opp_orb1,long,1,1,0.17691786189593262,7.961303785316968,45,0.15691786189593263,0.15691786189593263,1.4163931729174248,0.4888888888888889,,,9,1,0.2517407472258279,-0.4216652207432297,False,0.12108916722138623,74,,,,,,,,,,,validation
asp_mercury_sun_conj_orb5,long,1,1,0.17613722068625637,27.30126920636974,155,0.15613722068625638,0.15613722068625638,1.5148683171644328,0.5612903225806452,,,31,13,0.2211305805960854,0.12814430344910532,True,-0.028483832357722845,377,,,,,,,,,,,validation
asp_moon_pluto_conj_orb1,long,1,1,0.18809256253992382,6.583239688897334,35,0.1547592292065905,0.16809256253992383,1.6258770362271913,0.5428571428571428,,,7,1,0.39191674962343587,0.10656288770651895,True,-0.07732750113228776,85,,,,,,,,,,,validation
venus_sign_leo,short,1,1,0.187724493944846,6.57035728806961,35,0.15439116061151267,0.167724493944846,1.5660358581067602,0.5428571428571428,,,6,48,0.1965157638718091,0.1760028007088952,True,0.13242211999385187,65,,,,,,,,,,,validation
asp_mercury_uranus_square_orb1,short,1,1,0.17680725546404918,7.602711984954115,43,0.15414058879738252,0.1568072554640492,1.434996219254807,0.5348837209302325,,,8,2,0.21875948933362896,0.09849641890750038,True,-0.037941628553858346,107,,,,,,,,,,,validation
asp_mars_mercury_sextile_orb5,short,1,1,0.17335969714736213,10.401581828841728,60,0.15335969714736214,0.15335969714736214,1.4371651794698423,0.48333333333333334,,,11,18,0.24873467247252493,0.06783473169213414,True,-0.0728804238373382,144,,,,,,,,,,,validation
~asp_moon_uranus_opp_orb3,long,1,2,0.19193181882461174,17.849659150688893,93,0.15193181882461174,0.15193181882461174,1.43523934438487,0.4946236559139785,,,19,151,0.15085054220731892,0.27820249972092653,True,0.012345171306294278,237,,,,,,,,,,,validation
asp_mercury_saturn_square_orb5,short,1,1,0.17164850451598562,11.157152793539066,65,0.15164850451598563,0.15164850451598563,1.5047658265555823,0.5692307692307692,,,12,21,0.16658463499375897,0.17755635229191674,True,0.0245752528091259,139,,,,,,,,,,,validation
asp_uranus_venus_conj_orb3,short,1,1,0.19057522529870866,5.71725675896126,30,0.15057522529870868,0.17057522529870867,1.3842070711124026,0.43333333333333335,,,5,5,0.4105850993811465,-0.24944452286616717,False,-0.20319478075824138,60,,,,,,,,,,,validation
~asp_moon_neptune_trine_orb1,short,1,2,0.19021046752724585,14.265785064543438,75,0.15021046752724584,0.15021046752724584,1.4958204612300767,0.49333333333333335,,,18,375,0.37451436021942774,0.028944561421586835,True,0.052611198134506085,117,,,,,,,,,,,validation
~asp_jupiter_sun_trine_orb3,short,1,2,0.18967119476267677,8.535203764320455,45,0.14967119476267676,0.14967119476267676,1.545929499611183,0.5333333333333333,,,10,194,0.3008322115947248,0.0507199237226166,True,-0.08923557849663297,111,,,,,,,,,,,validation
asp_mars_uranus_square_orb3,long,1,1,0.18292795027659525,6.402478259680834,35,0.14959461694326193,0.16292795027659526,1.4778488141766264,0.5714285714285714,,,7,18,0.32967144663949033,0.12423055173143718,True,-0.01852696339504495,64,,,,,,,,,,,validation
asp_neptune_venus_trine_orb1,short,1,1,0.17622209424425123,7.0488837697700495,40,0.14955542757758458,0.15622209424425124,1.4275741778759674,0.5,,,7,2,0.06382406631868252,0.2436609109995924,True,-0.14995559122291424,113,,,,,,,,,,,validation
